monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WN_FC2011321875;2011-08-08 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011321256;2011-08-08 11:41;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WN_FC2011321081;2011-08-09 09:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2011322704;2011-08-15 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WN_FC2011322838;2011-08-17 09:22;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2011323066;2011-08-22 08:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011322705;2011-08-22 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011323615;2011-08-29 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2011324258;2011-09-05 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2011323821;2011-09-05 09:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.21;mg/l
WN_FC2011324094;2011-09-06 11:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.62;mg/l
WN_FC2011324438;2011-09-07 07:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WN_FC2011324787;2011-09-09 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2011324786;2011-09-09 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2011325100;2011-09-12 08:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2011325114;2011-09-12 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WN_FC2011325768;2011-09-19 08:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011326639;2011-09-26 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2011325459;2011-09-27 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.88;mg/l
WN_FC2011327449;2011-10-03 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011327975;2011-10-06 09:31;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.48;mg/l
WN_FC2011327844;2011-10-07 11:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WN_FC2011328293;2011-10-10 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011328332;2011-10-10 09:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2011328331;2011-10-10 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WN_FC2011328291;2011-10-13 09:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WN_FC2011328631;2011-10-14 10:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.9;mg/l
WN_FC2011329163;2011-10-17 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011329760;2011-10-31 08:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2011330721;2011-11-01 10:42;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.8;mg/l
WN_FC2011330796;2011-11-02 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2011331597;2011-11-07 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011331595;2011-11-07 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.66;mg/l
WN_FC2011331884;2011-11-08 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);4.3;mg/l
WN_FC2011332084;2011-11-10 10:43;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WN_FC2011332086;2011-11-10 10:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.28;mg/l
WN_FC2011332910;2011-11-14 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011333900;2011-11-21 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011334397;2011-11-28 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011334613;2011-12-01 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.6;mg/l
WN_FC2011334535;2011-12-01 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WN_FC2011335075;2011-12-05 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011335497;2011-12-07 09:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.7;mg/l
WN_FC2011335193;2011-12-08 09:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2011335194;2011-12-08 09:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.33;mg/l
WN_FC2011335732;2011-12-12 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011336402;2011-12-19 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2011335730;2011-12-21 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.7;mg/l
WN_FC2012337502;2012-01-09 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012337621;2012-01-11 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2012337756;2012-01-11 10:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WN_FC2012337939;2012-01-16 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012338155;2012-01-17 10:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.3;mg/l
WN_FC2012337954;2012-01-17 11:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WN_FC2012338417;2012-01-23 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012338515;2012-01-23 13:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.5;mg/l
WN_FC2012340237;2012-02-20 10:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.64;mg/l
WN_FC2012340348;2012-02-21 08:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WN_FC2012340260;2012-02-23 08:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.8;mg/l
WN_FC2012340281;2012-02-27 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012340394;2012-02-27 10:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.68;mg/l
WN_FC2012341288;2012-03-05 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012341894;2012-03-08 09:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2012341279;2012-03-12 08:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012341584;2012-03-13 08:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WN_FC2012342601;2012-03-19 09:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012342767;2012-03-20 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.43;mg/l
WN_FC2012342122;2012-03-21 09:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.3;mg/l
WN_FC2012341212;2012-03-22 12:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2012343098;2012-03-26 08:26;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2012343778;2012-04-02 09:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012344007;2012-04-04 07:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.77;mg/l
WN_FC2012343980;2012-04-04 11:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WN_FC2012344288;2012-04-10 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012344401;2012-04-11 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012344922;2012-04-16 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2012345011;2012-04-18 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2012345474;2012-04-23 09:26;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012344921;2012-04-27 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2012346160;2012-05-01 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012346437;2012-05-03 08:22;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WN_FC2012346410;2012-05-03 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2012346846;2012-05-07 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012346844;2012-05-07 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2012347010;2012-05-09 11:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2012347412;2012-05-14 09:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012347506;2012-05-15 09:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.33;mg/l
WN_FC2012348240;2012-05-29 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012349946;2012-06-04 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012349943;2012-06-04 12:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WN_FC2012350232;2012-06-06 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2012350604;2012-06-11 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012350387;2012-06-14 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2012350885;2012-06-14 09:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2012351259;2012-06-18 08:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012351480;2012-06-20 08:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2012351750;2012-06-25 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012352171;2012-07-02 08:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012352156;2012-07-02 11:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2012352417;2012-07-04 10:54;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2012352521;2012-07-05 08:07;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.51;mg/l
WN_FC2012352933;2012-07-09 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012353093;2012-07-10 10:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2012353114;2012-07-11 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.48;mg/l
WN_FC2012353779;2012-07-16 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012354200;2012-07-23 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2012355458;2012-07-30 10:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2012355657;2012-08-01 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2012355867;2012-08-02 09:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.55;mg/l
WN_FC2012355892;2012-08-03 10:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2012356049;2012-08-06 09:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012356311;2012-08-09 09:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.61;mg/l
WN_FC2012356472;2012-08-13 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2012356990;2012-08-20 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012357537;2012-08-27 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012357536;2012-08-27 11:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WN_FC2012357981;2012-09-03 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012358198;2012-09-05 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.43;mg/l
WN_FC2012358612;2012-09-10 08:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012358710;2012-09-12 11:31;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2012358894;2012-09-13 09:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.53;mg/l
WN_FC2012357776;2012-09-13 09:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2012359158;2012-09-17 09:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012359706;2012-09-24 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012360132;2012-10-01 11:22;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2012360324;2012-10-02 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WN_FC2012360399;2012-10-02 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.64;mg/l
WN_FC2012360699;2012-10-08 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2012361252;2012-10-15 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012361333;2012-10-16 09:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.2;mg/l
WN_FC2012360185;2012-10-22 13:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012361376;2012-10-23 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.65;mg/l
WN_FC2012362025;2012-10-29 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012362172;2012-11-01 11:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WN_FC2012362692;2012-11-05 09:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WN_FC2012362870;2012-11-05 11:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2012362274;2012-11-07 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WN_FC2012363187;2012-11-12 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2012363197;2012-11-12 12:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.63;mg/l
WN_FC2012363653;2012-11-19 09:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2012363707;2012-11-20 09:24;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.3;mg/l
WN_FC2012364174;2012-11-26 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012364842;2012-12-03 09:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012364965;2012-12-05 09:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WN_FC2012365076;2012-12-06 10:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.79;mg/l
WN_FC2012365097;2012-12-06 13:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.6;mg/l
WN_FC2012365609;2012-12-11 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012365773;2012-12-13 09:42;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.6;mg/l
WN_FC2012366161;2012-12-17 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2012366171;2012-12-18 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WN_FC2013367533;2013-01-14 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013369095;2013-02-05 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.59;mg/l
WN_FC2013369014;2013-02-06 11:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WN_FC2013369234;2013-02-07 10:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.64;mg/l
WN_FC2013369137;2013-02-11 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013368717;2013-02-18 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013370098;2013-02-18 12:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.98;mg/l
WN_FC2013370509;2013-03-04 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013370930;2013-03-08 08:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013371156;2013-03-11 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.76;mg/l
WN_FC2013371337;2013-03-12 10:57;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WN_FC2013371627;2013-03-18 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2013371987;2013-03-28 10:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WN_FC2013372376;2013-04-02 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013373025;2013-04-09 11:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.5;mg/l
WN_FC2013373208;2013-04-10 09:09;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013373519;2013-04-15 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2013373843;2013-04-18 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2013374341;2013-04-22 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WN_FC2013375201;2013-05-06 09:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013375211;2013-05-08 09:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WN_FC2013375660;2013-05-13 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2013375685;2013-05-13 10:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013375896;2013-05-17 09:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2013376167;2013-05-21 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2013377143;2013-06-03 09:54;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2013377702;2013-06-10 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2013377810;2013-06-12 09:01;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2013378268;2013-06-17 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2013378429;2013-06-20 09:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013378827;2013-06-24 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2013379263;2013-07-01 09:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013380165;2013-07-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2013380121;2013-07-10 10:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2013381464;2013-07-15 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2013382067;2013-07-22 11:17;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2013383298;2013-08-08 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2013383284;2013-08-08 09:41;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.2;mg/l
WN_FC2013383715;2013-08-12 10:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WN_FC2013384389;2013-08-19 09:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013385737;2013-08-26 10:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2013386344;2013-09-02 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013387263;2013-09-10 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WN_FC2013387387;2013-09-11 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2013387348;2013-09-11 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2013387750;2013-09-16 09:24;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013388965;2013-09-23 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WN_FC2013389566;2013-09-30 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013390372;2013-10-07 09:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WN_FC2013391344;2013-10-21 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WN_FC2013391442;2013-10-31 10:19;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WN_FC2013391903;2013-10-31 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.4;mg/l
WN_FC2013391726;2013-11-06 10:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.85;mg/l
WN_FC2013392866;2013-11-11 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WN_FC2013392760;2013-11-12 12:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WN_FC2013393006;2013-11-13 12:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.73;mg/l
WN_FC2013392744;2013-11-15 09:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.2;mg/l
WN_FC2013393908;2013-11-25 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2013394018;2013-11-27 10:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.83;mg/l
WN_FC2013394592;2013-12-03 09:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WN_FC2013395164;2013-12-09 10:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2013395206;2013-12-10 12:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2013395338;2013-12-11 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.92;mg/l
WN_FC2013395381;2013-12-12 13:01;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.53;mg/l
WN_FC2014396790;2014-01-13 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014397007;2014-01-14 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WN_FC2014396970;2014-01-16 10:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WN_FC2014396953;2014-01-16 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
